ID	掲載号	掲載順	タイトル	作者	原作	ページ	種別	カラー	摘要
WSJP202421	2024年 No.21	19	累々戦記	雨宮ケント		441	連載		最終回 
WSJP202421	2024年 No.21	20	ルリドラゴン	眞藤雅興		463	連載		 今号より電子版のみの掲載
WSJP202422-23	2024年  No.22・23合併号	1	ONE PIECE	尾田栄一郎		4	連載	C	 
WSJP202422-23	2024年  No.22・23合併号	2	超巡！超条先輩	沼駿		45	連載		 
WSJP202422-23	2024年  No.22・23合併号	3	呪術廻戦	芥見下々		65	連載		 
WSJP202422-23	2024年  No.22・23合併号	4	アオのハコ	三浦糀		85	連載		 
WSJP202422-23	2024年  No.22・23合併号	5	僕のヒーローアカデミア	堀越耕平		105	連載		 
WSJP202422-23	2024年  No.22・23合併号	6	極東ネクロマンス	那波歩才		123	連載	C	 
WSJP202422-23	2024年  No.22・23合併号	7	あかね噺	馬上鷹将	末永裕樹	149	連載		 
WSJP202422-23	2024年  No.22・23合併号	8	SAKAMOTO DAYS	鈴木祐斗		169	連載		 
WSJP202422-23	2024年  No.22・23合併号	9	仮面奇譚テオ	松浦健人	後藤冬吾	189	読み切り	C	 
WSJP202422-23	2024年  No.22・23合併号	10	カグラバチ	外薗健		247	連載	C	 
WSJP202422-23	2024年  No.22・23合併号	11	願いのアストロ	和久井健		269	連載		 
WSJP202422-23	2024年  No.22・23合併号	12	夜桜さんちの大作戦	権平ひつじ		293	連載		 
WSJP202422-23	2024年  No.22・23合併号	13	ウィッチウォッチ	篠原健太		313	連載		 
WSJP202422-23	2024年  No.22・23合併号	14	アンデッドアンラック	戸塚慶文		333	連載		 
WSJP202422-23	2024年  No.22・23合併号	15	キルアオ	藤巻忠俊		353	連載		 
WSJP202422-23	2024年  No.22・23合併号	16	逃げ上手の若君	松井優征		373	連載		 
WSJP202422-23	2024年  No.22・23合併号	17	僕とロボコ	宮崎周平		393	連載		 
WSJP202422-23	2024年  No.22・23合併号	18	グリーングリーングリーンズ	寺坂研人		409	連載		 
WSJP202422-23	2024年  No.22・23合併号	19	鵺の陰陽師	川江康太		429	連載		 
WSJP202422-23	2024年  No.22・23合併号	20	Dear Anemone	松井琳		449	連載		 
WSJP202424	2024年 No.24	1	さいくるびより	小林おむすけ		3	連載	C	新連載 
WSJP202424	2024年 No.24	2	SAKAMOTO DAYS	鈴木祐斗		77	連載		 
WSJP202424	2024年 No.24	3	ONE PIECE	尾田栄一郎		99	連載		 
WSJP202424	2024年 No.24	4	夜桜さんちの大作戦	権平ひつじ		119	連載	C	 
WSJP202424	2024年 No.24	5	願いのアストロ	和久井健		149	連載		 
WSJP202424	2024年 No.24	6	僕のヒーローアカデミア	堀越耕平		169	連載		 
WSJP202424	2024年 No.24	7	カグラバチ	外薗健		185	連載		 
WSJP202424	2024年 No.24	8	極東ネクロマンス	那波歩才		207	連載		 
WSJP202424	2024年 No.24	9	超巡！超条先輩	沼駿		231	連載		 
WSJP202424	2024年 No.24	10	キルアオ	藤巻忠俊		267	連載		 
WSJP202424	2024年 No.24	11	アオのハコ	三浦糀		289	連載		 
WSJP202424	2024年 No.24	12	呪術廻戦	芥見下々		309	連載		 
WSJP202424	2024年 No.24	13	ウィッチウォッチ	篠原健太		329	連載		 
WSJP202424	2024年 No.24	14	僕とロボコ	宮崎周平		349	連載		 
WSJP202424	2024年 No.24	15	あかね噺	馬上鷹将	末永裕樹	365	連載		 
WSJP202424	2024年 No.24	16	アンデッドアンラック	戸塚慶文		387	連載		 
WSJP202424	2024年 No.24	17	逃げ上手の若君	松井優征		409	連載		 
WSJP202424	2024年 No.24	18	鵺の陰陽師	川江康太		429	連載		 
WSJP202424	2024年 No.24	19	Dear Anemone	松井琳		449	連載		 
WSJP202424	2024年 No.24	20	グリーングリーングリーンズ	寺坂研人		469	連載		 
WSJP202425	2024年 No.25	1	キルアオ	藤巻忠俊		3	連載	C	 
WSJP202425	2024年 No.25	2	アオのハコ	三浦糀		47	連載		 
WSJP202425	2024年 No.25	3	僕のヒーローアカデミア	堀越耕平		67	連載		 
WSJP202425	2024年 No.25	4	夜桜さんちの大作戦	権平ひつじ		85	連載		 
WSJP202425	2024年 No.25	5	さいくるびより	小林おむすけ		107	連載	C	 
WSJP202425	2024年 No.25	6	SAKAMOTO DAYS	鈴木祐斗		133	連載		 
WSJP202425	2024年 No.25	7	極東ネクロマンス	那波歩才		153	連載		 
WSJP202425	2024年 No.25	8	洋平の変	鋼ヒデアキ		173	読み切り	C	 
WSJP202425	2024年 No.25	9	願いのアストロ	和久井健		221	連載		 
WSJP202425	2024年 No.25	10	呪術廻戦	芥見下々		243	連載		 
WSJP202425	2024年 No.25	11	あかね噺	馬上鷹将	末永裕樹	287	連載	C	 
WSJP202425	2024年 No.25	12	ウィッチウォッチ	篠原健太		311	連載		 
WSJP202425	2024年 No.25	13	超巡！超条先輩	沼駿		331	連載		 
WSJP202425	2024年 No.25	14	アンデッドアンラック	戸塚慶文		353	連載		 
WSJP202425	2024年 No.25	15	僕とロボコ	宮崎周平		373	連載		 
WSJP202425	2024年 No.25	16	鵺の陰陽師	川江康太		389	連載		 
WSJP202425	2024年 No.25	17	カグラバチ	外薗健		409	連載		 
WSJP202425	2024年 No.25	18	グリーングリーングリーンズ	寺坂研人		429	連載		 
WSJP202425	2024年 No.25	19	Dear Anemone	松井琳		449	連載		 
WSJP202425	2024年 No.25	20	ジャンプと僕	長谷川智広		469	読み切り		 

